source_url,school,school_ar,school_city,school_city_ar,school_country,school_country_ar,region,title,title_ar,summary,summary_ar,subject,format,start,end,days,price,currency,langs,audience,audience_ar,highlights,highlights_ar,rating,reviews,scraped_at,extraction
https://growth.sauder.ubc.ca/courses/business-intelligence-power-bi,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Business Intelligence with Power BI,ذكاء الأعمال باستخدام Power BI,"A 15-day online program from UBC Sauder School of Business, running 18 November 2026 to 9 December 2026.",برنامج عبر الإنترنت لمدة 15 يومًا من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 18 نوفمبر 2026 إلى 9 ديسمبر 2026.,data,online,2026-11-18,2026-12-09,15,1095,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/change-management-fostering-culture-and-capability,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Change Management: Fostering Culture and Capability,إدارة التغيير: بناء الثقافة والقدرات,"A 20-day online program from UBC Sauder School of Business, running 20 November 2026 to 17 December 2026.",برنامج عبر الإنترنت لمدة 20 يومًا من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 20 نوفمبر 2026 إلى 17 ديسمبر 2026.,people,online,2026-11-20,2026-12-17,20,1095,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/persuasion-and-influence,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Persuasion and Influence,الإقناع والتأثير,"A 2-day on-campus program from UBC Sauder School of Business, running 23 November 2026 to 24 November 2026.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 23 نوفمبر 2026 إلى 24 نوفمبر 2026.,negotiation,in-person,2026-11-23,2026-11-24,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/essentials-supervisory-skills,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Essentials in Supervisory Skills,أساسيات المهارات الإشرافية,"A 2-day on-campus program from UBC Sauder School of Business, running 26 November 2026 to 27 November 2026.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 26 نوفمبر 2026 إلى 27 نوفمبر 2026.,leadership,in-person,2026-11-26,2026-11-27,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/speak-lead,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Speak to Lead,تحدّث لتقود,"A 1-day on-campus program from UBC Sauder School of Business, running 1 December 2026 to 1 December 2026.",برنامج حضوري لمدة يوم واحد من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 1 ديسمبر 2026 إلى 1 ديسمبر 2026.,leadership,in-person,2026-12-01,,1,1390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/influence-without-authority,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Influence Without Authority,التأثير بلا سلطة رسمية,"A 2-day on-campus program from UBC Sauder School of Business, running 2 December 2026 to 3 December 2026.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 2 ديسمبر 2026 إلى 3 ديسمبر 2026.,leadership,in-person,2026-12-02,2026-12-03,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/communication-strategies-english-additional-language-professionals,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Communication Strategies for English as Additional Language Professionals,استراتيجيات التواصل للمهنيين الناطقين بالإنجليزية كلغة إضافية,"A 2-day on-campus program from UBC Sauder School of Business, running 3 December 2026 to 4 December 2026.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 3 ديسمبر 2026 إلى 4 ديسمبر 2026.,people,in-person,2026-12-03,2026-12-04,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/strategy-implementation-works,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Strategy Implementation that Works,تنفيذ الاستراتيجية بفاعلية,"A 2-day on-campus program from UBC Sauder School of Business, running 3 December 2026 to 4 December 2026.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 3 ديسمبر 2026 إلى 4 ديسمبر 2026.,strategy,in-person,2026-12-03,2026-12-04,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/essential-management-skills,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Essential Management Skills,المهارات الإدارية الأساسية,"A 5-day on-campus program from UBC Sauder School of Business, running 7 December 2026 to 11 December 2026.",برنامج حضوري لمدة 5 أيام من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 7 ديسمبر 2026 إلى 11 ديسمبر 2026.,leadership,in-person,2026-12-07,2026-12-11,5,4390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/leadership-excellence-administrative-professionals,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Leadership Excellence for Administrative Professionals,التميز القيادي للعاملين في الشؤون الإدارية,"A 2-day on-campus program from UBC Sauder School of Business, running 7 December 2026 to 8 December 2026.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 7 ديسمبر 2026 إلى 8 ديسمبر 2026.,leadership,in-person,2026-12-07,2026-12-08,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/introduction-labour-relations,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,An Introduction to Labour Relations,مقدمة في علاقات العمل,"A 1-day on-campus program from UBC Sauder School of Business, running 13 January 2027 to 13 January 2027.",برنامج حضوري لمدة يوم واحد من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 13 يناير 2027 إلى 13 يناير 2027.,people,in-person,2027-01-13,,1,1390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/change-management-fundamentals,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Change Management Fundamentals,أساسيات إدارة التغيير,"A 20-day online program from UBC Sauder School of Business, running 15 January 2027 to 12 February 2027.",برنامج عبر الإنترنت لمدة 20 يومًا من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 15 يناير 2027 إلى 12 فبراير 2027.,people,online,2027-01-15,2027-02-12,20,1095,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/applying-behavioural-science-organizational-and-social-impact,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Applying Behavioural Science for Organizational and Social Impact,توظيف علم السلوك لتحقيق الأثر التنظيمي والمجتمعي,"A 2-day on-campus program from UBC Sauder School of Business, running 19 January 2027 to 20 January 2027.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 19 يناير 2027 إلى 20 يناير 2027.,people,in-person,2027-01-19,2027-01-20,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/quiet-strength-communication-strategies-introverts,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Quiet Strength: Communication Strategies for Introverts,القوة الهادئة: استراتيجيات التواصل للانطوائيين,"A 1-day on-campus program from UBC Sauder School of Business, running 22 January 2027 to 22 January 2027.",برنامج حضوري لمدة يوم واحد من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 22 يناير 2027 إلى 22 يناير 2027.,people,in-person,2027-01-22,,1,1390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/building-effective-strategy,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Building an Effective Strategy,بناء استراتيجية فعالة,"A 2-day on-campus program from UBC Sauder School of Business, running 28 January 2027 to 29 January 2027.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 28 يناير 2027 إلى 29 يناير 2027.,strategy,in-person,2027-01-28,2027-01-29,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/smartsheet-project-managers,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Smartsheet for Project Managers,Smartsheet لمديري المشاريع,"A 2-day online program from UBC Sauder School of Business, running 3 February 2027 to 24 February 2027.",برنامج عبر الإنترنت لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 3 فبراير 2027 إلى 24 فبراير 2027.,operations,online,2027-02-03,2027-02-24,2,995,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/strategic-planning-non-profit-leaders,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Strategic Planning for Non-Profit Leaders,التخطيط الاستراتيجي لقادة القطاع غير الربحي,"A 2-day on-campus program from UBC Sauder School of Business, running 3 February 2027 to 4 February 2027.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 3 فبراير 2027 إلى 4 فبراير 2027.,strategy,in-person,2027-02-03,2027-02-04,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/strategic-stakeholder-engagement,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Strategic Stakeholder Engagement,التواصل الاستراتيجي مع أصحاب المصلحة,"A 2-day on-campus program from UBC Sauder School of Business, running 8 February 2027 to 9 February 2027.",برنامج حضوري لمدة يومين من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 8 فبراير 2027 إلى 9 فبراير 2027.,leadership,in-person,2027-02-08,2027-02-09,2,2390,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/digital-asset-rights-risk-management-bootcamp,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,"Digital Asset, Rights & Risk Management Bootcamp",إدارة الأصول الرقمية والحقوق والمخاطر: برنامج مكثف,"A 9-day online program from UBC Sauder School of Business, running 15 February 2027 to 18 April 2027.",برنامج عبر الإنترنت لمدة 9 أيام من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 15 فبراير 2027 إلى 18 أبريل 2027.,digital,online,2027-02-15,2027-04-18,9,3495,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/mini-mba-essential-business-skills,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Mini-MBA: Essential Business Skills,برنامج الماجستير المصغّر في إدارة الأعمال: المهارات الأساسية,"A 11-day online program from UBC Sauder School of Business, running 16 February 2027 to 12 March 2027.",برنامج عبر الإنترنت لمدة 11 يومًا من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 16 فبراير 2027 إلى 12 مارس 2027.,leadership,online,2027-02-16,2027-03-12,11,5650,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://growth.sauder.ubc.ca/courses/project-management-essentials,UBC Sauder School of Business,كلية سودر للأعمال بجامعة كولومبيا البريطانية,Vancouver,فانكوفر,Canada,كندا,americas,Project Management Essentials,أساسيات إدارة المشاريع,"A 3-day on-campus program from UBC Sauder School of Business, running 8 March 2027 to 10 March 2027.",برنامج حضوري لمدة 3 أيام من كلية سودر للأعمال بجامعة كولومبيا البريطانية، من 8 مارس 2027 إلى 10 مارس 2027.,operations,in-person,2027-03-08,2027-03-10,3,2990,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/womens-executive-leadership-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Women's Executive Leadership Program,البرنامج التنفيذي للقيادة النسائية,"A 4-day on-campus program from UC Berkeley Haas School of Business, running 22 September 2026 to 25 September 2026.",برنامج حضوري لمدة 4 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 22 سبتمبر 2026 إلى 25 سبتمبر 2026.,leadership,in-person,2026-09-22,2026-09-25,4,6900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/agentic-ai-strategy-applications-and-organizational-impact,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,"Agentic AI: Strategy, Applications, and Organizational Impact",الذكاء الاصطناعي الوكيلي: الاستراتيجية والتطبيقات والأثر التنظيمي,"A 25-day online program from UC Berkeley Haas School of Business, running 24 September 2026 to 5 November 2026.",برنامج عبر الإنترنت لمدة 25 يومًا من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 24 سبتمبر 2026 إلى 5 نوفمبر 2026.,strategy,online,2026-09-24,2026-11-05,25,3550,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/product-management-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Product Management Program,برنامج إدارة المنتجات,"A 5-day on-campus program from UC Berkeley Haas School of Business, running 28 September 2026 to 2 October 2026.",برنامج حضوري لمدة 5 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 28 سبتمبر 2026 إلى 2 أكتوبر 2026.,operations,in-person,2026-09-28,2026-10-02,5,7900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/advanced-executive-presence-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Advanced Executive Presence Program,البرنامج المتقدم للحضور القيادي,"A 3-day on-campus program from UC Berkeley Haas School of Business, running 30 September 2026 to 2 October 2026.",برنامج حضوري لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 30 سبتمبر 2026 إلى 2 أكتوبر 2026.,leadership,in-person,2026-09-30,2026-10-02,3,5900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/financial-data-analysis-leaders-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Financial Data Analysis for Leaders Program,برنامج تحليل البيانات المالية للقادة,"A 5-day online program from UC Berkeley Haas School of Business, running 5 October 2026 to 9 October 2026.",برنامج عبر الإنترنت لمدة 5 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 5 أكتوبر 2026 إلى 9 أكتوبر 2026.,finance,online,2026-10-05,2026-10-09,5,5800,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/product-management-studio-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Product Management Studio Program,برنامج استوديو إدارة المنتجات,"A 40-day online program from UC Berkeley Haas School of Business, running 5 October 2026 to 17 December 2026.",برنامج عبر الإنترنت لمدة 40 يومًا من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 5 أكتوبر 2026 إلى 17 ديسمبر 2026.,operations,online,2026-10-05,2026-12-17,40,3700,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/leadership-communications-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Leadership Communications Program,برنامج التواصل القيادي,"A 3-day on-campus program from UC Berkeley Haas School of Business, running 14 October 2026 to 16 October 2026.",برنامج حضوري لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 14 أكتوبر 2026 إلى 16 أكتوبر 2026.,leadership,in-person,2026-10-14,2026-10-16,3,5600,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/berkeley-executive-leadership-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,The Berkeley Executive Leadership Program,البرنامج التنفيذي للقيادة في بيركلي,"A 5-day on-campus program from UC Berkeley Haas School of Business, running 26 October 2026 to 30 October 2026.",برنامج حضوري لمدة 5 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 26 أكتوبر 2026 إلى 30 أكتوبر 2026.,leadership,in-person,2026-10-26,2026-10-30,5,9900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/venture-capital-executive-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Venture Capital Executive Program,البرنامج التنفيذي في رأس المال الجريء,"A 5-day on-campus program from UC Berkeley Haas School of Business, running 2 November 2026 to 6 November 2026.",برنامج حضوري لمدة 5 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 2 نوفمبر 2026 إلى 6 نوفمبر 2026.,finance,in-person,2026-11-02,2026-11-06,5,8700,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/high-impact-leadership-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,High-Impact Leadership Program,برنامج القيادة عالية الأثر,"A 3-day on-campus program from UC Berkeley Haas School of Business, running 4 November 2026 to 6 November 2026.",برنامج حضوري لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 4 نوفمبر 2026 إلى 6 نوفمبر 2026.,leadership,in-person,2026-11-04,2026-11-06,3,5900,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/leading-strategy-execution-through-culture-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Leading Strategy Execution through Culture Program,برنامج قيادة تنفيذ الاستراتيجية عبر الثقافة المؤسسية,"A 3-day online program from UC Berkeley Haas School of Business, running 4 November 2026 to 6 November 2026.",برنامج عبر الإنترنت لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 4 نوفمبر 2026 إلى 6 نوفمبر 2026.,strategy,online,2026-11-04,2026-11-06,3,3400,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/new-manager-boot-camp,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,New Manager Boot Camp,برنامج تأهيل المدراء الجدد المكثّف,"A 3-day on-campus program from UC Berkeley Haas School of Business, running 4 November 2026 to 6 November 2026.",برنامج حضوري لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 4 نوفمبر 2026 إلى 6 نوفمبر 2026.,people,in-person,2026-11-04,2026-11-06,3,5400,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/negotiation-and-influence-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,Negotiation and Influence Program,برنامج التفاوض والتأثير,"A 3-day on-campus program from UC Berkeley Haas School of Business, running 18 November 2026 to 20 November 2026.",برنامج حضوري لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 18 نوفمبر 2026 إلى 20 نوفمبر 2026.,negotiation,in-person,2026-11-18,2026-11-20,3,5100,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/berkeley-changemaker-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,The Berkeley Changemaker Program,برنامج بيركلي لصنّاع التغيير,"A 3-day on-campus program from UC Berkeley Haas School of Business, running 9 December 2026 to 11 December 2026.",برنامج حضوري لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 9 ديسمبر 2026 إلى 11 ديسمبر 2026.,leadership,in-person,2026-12-09,2026-12-11,3,4500,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive.berkeley.edu/programs/ai-executives-program,UC Berkeley Haas School of Business,كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي,Berkeley,بيركلي,United States,الولايات المتحدة,americas,AI for Executives Program,برنامج الذكاء الاصطناعي للتنفيذيين,"A 3-day on-campus program from UC Berkeley Haas School of Business, running 29 March 2027 to 31 March 2027.",برنامج حضوري لمدة 3 أيام من كلية هاس للأعمال بجامعة كاليفورنيا في بيركلي، من 29 مارس 2027 إلى 31 مارس 2027.,digital,in-person,2027-03-29,2027-03-31,3,6500,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/data-protection-officer-dpo-hsg/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,Data Protection Officer (DPO HSG),مسؤول حماية البيانات (DPO HSG),"A 15-day blended program from University of St. Gallen Executive School, starting 14 September 2026.",برنامج مدمج لمدة 15 يومًا من المدرسة التنفيذية بجامعة سانت غالن، يبدأ في 14 سبتمبر 2026.,data,blended,2026-09-14,,15,13500,CHF,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/hsg-intensivstudium-fuer-kommunikation-und-management-cas/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,HSG-Intensivstudium für Kommunikation und Management (CAS),CAS HSG دراسة مكثفة في الاتصال والإدارة,"A 20-day on-campus program from University of St. Gallen Executive School, running 14 September 2026 to 3 October 2026.",برنامج حضوري لمدة 20 يومًا من المدرسة التنفيذية بجامعة سانت غالن، من 14 سبتمبر 2026 إلى 3 أكتوبر 2026.,marketing,in-person,2026-09-14,,20,18750,CHF,de,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/mindset-matters-selbstmanagement-fuer-nachhaltigen-erfolg/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,Mindset Matters – Selbstmanagement für nachhaltigen Erfolg,العقلية أساس النجاح – إدارة الذات لتحقيق نجاح مستدام,"A 3-day on-campus program from University of St. Gallen Executive School, running 15 September 2026 to 17 September 2026.",برنامج حضوري لمدة 3 أيام من المدرسة التنفيذية بجامعة سانت غالن، من 15 سبتمبر 2026 إلى 17 سبتمبر 2026.,leadership,in-person,2026-09-15,,3,3450,CHF,de,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/st-galler-seminar-fuer-familienunternehmen-kmu/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,St.Galler Seminar für Familienunternehmen und inhabergeführte Unternehmen,برنامج سانت غالن للشركات العائلية والشركات التي يديرها ملاكها,"A 4-day on-campus program from University of St. Gallen Executive School, running 15 September 2026 to 18 September 2026.",برنامج حضوري لمدة 4 أيام من المدرسة التنفيذية بجامعة سانت غالن، من 15 سبتمبر 2026 إلى 18 سبتمبر 2026.,entrepreneurship,in-person,2026-09-15,,4,3800,CHF,de,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/transformation-erfolgreich-gestalten/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,Transformation erfolgreich gestalten,تحقيق التحول بنجاح,"A 4-day on-campus program from University of St. Gallen Executive School, running 16 September 2026 to 19 September 2026.",برنامج حضوري لمدة 4 أيام من المدرسة التنفيذية بجامعة سانت غالن، من 16 سبتمبر 2026 إلى 19 سبتمبر 2026.,strategy,in-person,2026-09-16,,4,4700,CHF,de,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/compliance-management-day-3/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,Compliance Management Day,يوم إدارة الالتزام,"A 1-day on-campus program from University of St. Gallen Executive School, running 17 September 2026 to 17 September 2026.",برنامج حضوري لمدة يوم واحد من المدرسة التنفيذية بجامعة سانت غالن، من 17 سبتمبر 2026 إلى 17 سبتمبر 2026.,operations,in-person,2026-09-17,,1,580,CHF,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/financial-performance-management/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,Financial Performance Management,إدارة الأداء المالي,"A 2-day on-campus program from University of St. Gallen Executive School, running 17 September 2026 to 18 September 2026.",برنامج حضوري لمدة يومين من المدرسة التنفيذية بجامعة سانت غالن، من 17 سبتمبر 2026 إلى 18 سبتمبر 2026.,finance,in-person,2026-09-17,,2,2250,CHF,de,,,,,,,2026-09-14T00:00:00Z,school-page
https://es.unisg.ch/en/executive-programme/risk-management-online-seminar/,University of St. Gallen Executive School,المدرسة التنفيذية بجامعة سانت غالن,St. Gallen,سانت غالن,Switzerland,سويسرا,europe,Risk Management Online Seminar,إدارة المخاطر – برنامج عبر الإنترنت,"A 5-day online program from University of St. Gallen Executive School, starting 18 September 2026.",برنامج عبر الإنترنت لمدة 5 أيام من المدرسة التنفيذية بجامعة سانت غالن، يبدأ في 18 سبتمبر 2026.,finance,online,2026-09-18,,5,1900,CHF,en,,,,,,,2026-09-14T00:00:00Z,school-page
